user_id,activity,start_time,end_time,location,activity_type,duration_minutes,device_used,mood,focus_level,interrupted,day_of_week,hour_of_day
9,Stretching,2025-04-13 16:45,2025-04-13 17:15,park,health,30,phone,5,8,False,Sunday,16
9,Code review,2025-04-13 17:30,2025-04-13 17:40,park,productive,10,laptop,1,5,True,Sunday,17
9,Watching YouTube,2025-04-13 17:40,2025-04-13 17:50,park,leisure,10,laptop,4,5,False,Sunday,17
9,Podcast listening,2025-04-13 17:50,2025-04-13 18:00,home,learning,10,laptop,2,4,True,Sunday,17
9,Watching YouTube,2025-04-14 09:00,2025-04-14 10:30,home,leisure,90,none,1,5,False,Monday,9
9,Journal writing,2025-04-14 10:45,2025-04-14 11:05,home,reflective,20,laptop,2,4,True,Monday,10
9,Online course,2025-04-14 11:20,2025-04-14 12:50,office,learning,90,laptop,2,5,False,Monday,11
9,Lunch break,2025-04-14 12:55,2025-04-14 13:10,cafe,break,15,laptop,4,5,False,Monday,12
9,Watching YouTube,2025-04-14 13:20,2025-04-14 13:50,park,leisure,30,phone,3,3,False,Monday,13
9,Reading paper,2025-04-14 14:00,2025-04-14 15:30,park,productive,90,none,5,8,False,Monday,14
9,Reading book,2025-04-14 15:40,2025-04-14 15:50,home,leisure,10,phone,4,9,False,Monday,15
9,Walking dog,2025-04-14 15:55,2025-04-14 17:25,park,health,90,none,2,6,True,Monday,15
9,Writing article,2025-04-14 17:25,2025-04-14 18:25,home,productive,60,none,5,9,False,Monday,17
9,Team meeting,2025-04-15 07:00,2025-04-15 07:20,park,productive,20,laptop,5,5,True,Tuesday,7
9,Writing article,2025-04-15 07:25,2025-04-15 08:25,park,productive,60,laptop,3,5,False,Tuesday,7
9,Watching YouTube,2025-04-15 08:30,2025-04-15 10:00,home,leisure,90,laptop,5,8,False,Tuesday,8
9,Debugging code,2025-04-15 10:10,2025-04-15 10:20,park,productive,10,phone,3,8,False,Tuesday,10
9,Debugging code,2025-04-15 10:30,2025-04-15 10:40,office,productive,10,none,1,3,True,Tuesday,10
9,Code review,2025-04-15 10:55,2025-04-15 11:05,home,productive,10,none,4,5,False,Tuesday,10
9,Stretching,2025-04-15 11:10,2025-04-15 12:10,cafe,health,60,laptop,1,7,True,Tuesday,11
9,Reading paper,2025-04-15 12:20,2025-04-15 12:35,home,productive,15,none,5,3,False,Tuesday,12
9,Online course,2025-04-15 12:45,2025-04-15 13:45,park,learning,60,phone,1,7,False,Tuesday,12
9,Instagram scrolling,2025-04-15 13:45,2025-04-15 13:55,office,leisure,10,none,4,10,False,Tuesday,13
9,Team meeting,2025-04-15 13:55,2025-04-15 14:10,cafe,productive,15,phone,5,8,False,Tuesday,13
9,Walking dog,2025-04-15 14:10,2025-04-15 14:40,park,health,30,phone,3,4,False,Tuesday,14
9,Online course,2025-04-15 14:45,2025-04-15 15:15,home,learning,30,laptop,3,3,False,Tuesday,14
9,Reading paper,2025-04-15 15:25,2025-04-15 15:35,office,productive,10,none,2,10,False,Tuesday,15
9,Lunch break,2025-04-15 15:45,2025-04-15 16:45,cafe,break,60,none,2,3,False,Tuesday,15
9,Team meeting,2025-04-16 09:00,2025-04-16 10:30,cafe,productive,90,laptop,5,9,True,Wednesday,9
9,Online course,2025-04-16 10:45,2025-04-16 11:00,home,learning,15,phone,5,7,False,Wednesday,10
9,Cleaning desk,2025-04-16 11:10,2025-04-16 11:40,office,neutral,30,laptop,1,10,True,Wednesday,11
9,Code review,2025-04-16 11:40,2025-04-16 12:10,cafe,productive,30,laptop,4,7,False,Wednesday,11
9,Reading paper,2025-04-16 12:20,2025-04-16 13:20,park,productive,60,phone,5,3,False,Wednesday,12
9,Reading book,2025-04-16 13:20,2025-04-16 13:30,cafe,leisure,10,laptop,1,6,False,Wednesday,13
9,Debugging code,2025-04-16 13:40,2025-04-16 13:50,home,productive,10,phone,2,9,False,Wednesday,13
9,Podcast listening,2025-04-16 13:55,2025-04-16 15:25,cafe,learning,90,laptop,4,4,False,Wednesday,13
9,Team meeting,2025-04-17 09:00,2025-04-17 09:15,park,productive,15,laptop,4,6,False,Thursday,9
9,Reading paper,2025-04-17 09:20,2025-04-17 09:50,cafe,productive,30,none,2,5,False,Thursday,9
9,Coffee break,2025-04-17 09:55,2025-04-17 10:15,office,break,20,none,5,7,False,Thursday,9
9,Stretching,2025-04-17 10:20,2025-04-17 11:50,home,health,90,laptop,3,10,False,Thursday,10
9,Meditation,2025-04-17 12:05,2025-04-17 12:25,home,health,20,none,4,3,False,Thursday,12
9,Reading paper,2025-04-17 12:30,2025-04-17 13:30,park,productive,60,phone,1,8,False,Thursday,12
9,Online course,2025-04-17 13:30,2025-04-17 13:45,home,learning,15,none,4,7,True,Thursday,13
9,Debugging code,2025-04-17 13:55,2025-04-17 14:10,park,productive,15,laptop,4,3,False,Thursday,13
9,Project planning,2025-04-17 14:10,2025-04-17 14:55,cafe,productive,45,phone,2,3,True,Thursday,14
9,Reading book,2025-04-17 15:10,2025-04-17 16:10,park,leisure,60,laptop,4,3,False,Thursday,15
9,Walking dog,2025-04-17 16:20,2025-04-17 16:35,cafe,health,15,phone,5,4,False,Thursday,16
9,Zoom call,2025-04-17 16:45,2025-04-17 17:00,cafe,productive,15,phone,3,6,False,Thursday,16
9,Watching YouTube,2025-04-17 17:05,2025-04-17 17:20,home,leisure,15,none,5,5,False,Thursday,17
9,Meditation,2025-04-17 17:30,2025-04-17 17:45,cafe,health,15,phone,2,4,False,Thursday,17
9,Writing article,2025-04-17 17:50,2025-04-17 18:35,park,productive,45,laptop,3,10,False,Thursday,17
9,Walking dog,2025-04-18 08:00,2025-04-18 08:15,home,health,15,phone,3,7,True,Friday,8
9,Reading book,2025-04-18 08:15,2025-04-18 08:45,cafe,leisure,30,phone,1,10,False,Friday,8
9,Reading paper,2025-04-18 08:55,2025-04-18 09:40,park,productive,45,phone,4,8,False,Friday,8
9,Journal writing,2025-04-18 09:40,2025-04-18 10:40,cafe,reflective,60,laptop,3,9,False,Friday,9
9,Reading paper,2025-04-18 10:45,2025-04-18 10:55,cafe,productive,10,none,4,7,False,Friday,10
9,Lunch break,2025-04-18 10:55,2025-04-18 11:15,office,break,20,none,4,10,False,Friday,10
9,Watching YouTube,2025-04-18 11:30,2025-04-18 11:50,park,leisure,20,laptop,1,3,True,Friday,11
9,Journal writing,2025-04-18 11:50,2025-04-18 12:50,park,reflective,60,laptop,2,9,False,Friday,11
9,Walking dog,2025-04-18 13:05,2025-04-18 13:50,home,health,45,none,5,9,False,Friday,13
9,Writing article,2025-04-19 07:00,2025-04-19 07:45,park,productive,45,phone,4,10,False,Saturday,7
9,Podcast listening,2025-04-19 07:50,2025-04-19 09:20,cafe,learning,90,laptop,5,7,True,Saturday,7
9,Code review,2025-04-19 09:25,2025-04-19 09:35,home,productive,10,laptop,5,7,False,Saturday,9
9,Podcast listening,2025-04-19 09:40,2025-04-19 09:55,park,learning,15,laptop,3,8,False,Saturday,9
9,Reading paper,2025-04-19 10:00,2025-04-19 10:15,office,productive,15,phone,2,9,False,Saturday,10
9,Reading paper,2025-04-19 10:30,2025-04-19 12:00,cafe,productive,90,none,3,10,True,Saturday,10
9,Watching YouTube,2025-04-19 12:15,2025-04-19 12:35,park,leisure,20,none,2,6,True,Saturday,12
9,Online course,2025-04-19 12:45,2025-04-19 12:55,home,learning,10,none,3,3,False,Saturday,12
9,Project planning,2025-04-19 13:10,2025-04-19 13:25,park,productive,15,none,2,3,True,Saturday,13
9,Cleaning desk,2025-04-19 13:25,2025-04-19 14:10,office,neutral,45,none,4,9,False,Saturday,13
9,Coffee break,2025-04-19 14:10,2025-04-19 14:25,park,break,15,laptop,1,5,False,Saturday,14
9,Cleaning desk,2025-04-20 08:00,2025-04-20 09:30,park,neutral,90,none,2,7,False,Sunday,8
9,Email checking,2025-04-20 09:30,2025-04-20 11:00,office,neutral,90,laptop,4,8,False,Sunday,9
9,Online course,2025-04-20 11:15,2025-04-20 11:30,park,learning,15,phone,3,7,False,Sunday,11
9,Team meeting,2025-04-20 11:40,2025-04-20 12:25,office,productive,45,phone,4,9,False,Sunday,11
9,Cleaning desk,2025-04-20 12:40,2025-04-20 13:00,cafe,neutral,20,phone,1,10,False,Sunday,12
9,Walking dog,2025-04-20 13:00,2025-04-20 13:45,home,health,45,laptop,4,7,True,Sunday,13
9,Debugging code,2025-04-20 13:50,2025-04-20 14:05,office,productive,15,laptop,5,3,False,Sunday,13
9,Code review,2025-04-20 14:05,2025-04-20 14:20,cafe,productive,15,phone,1,10,False,Sunday,14
9,Stretching,2025-04-21 09:00,2025-04-21 09:10,park,health,10,laptop,2,4,False,Monday,9
9,Reading book,2025-04-21 09:15,2025-04-21 10:45,park,leisure,90,phone,1,4,False,Monday,9
9,Zoom call,2025-04-21 10:45,2025-04-21 10:55,home,productive,10,phone,1,3,False,Monday,10
9,Watching YouTube,2025-04-21 10:55,2025-04-21 11:40,park,leisure,45,none,3,6,False,Monday,10
9,Cleaning desk,2025-04-21 11:40,2025-04-21 12:00,park,neutral,20,none,1,8,False,Monday,11
9,Meditation,2025-04-21 12:10,2025-04-21 12:55,park,health,45,laptop,1,3,False,Monday,12
9,Stretching,2025-04-21 12:55,2025-04-21 13:05,park,health,10,laptop,2,10,False,Monday,12
9,Debugging code,2025-04-21 13:15,2025-04-21 13:30,home,productive,15,phone,5,3,False,Monday,13
9,Writing article,2025-04-22 07:00,2025-04-22 07:15,home,productive,15,phone,5,8,False,Tuesday,7
9,Stretching,2025-04-22 07:30,2025-04-22 08:30,home,health,60,phone,5,3,False,Tuesday,7
9,Code review,2025-04-22 08:45,2025-04-22 10:15,cafe,productive,90,laptop,1,8,True,Tuesday,8
9,Email checking,2025-04-22 10:30,2025-04-22 10:45,cafe,neutral,15,laptop,3,7,False,Tuesday,10
9,Walking dog,2025-04-22 11:00,2025-04-22 11:10,park,health,10,none,5,10,False,Tuesday,11
9,Podcast listening,2025-04-22 11:15,2025-04-22 11:35,park,learning,20,phone,4,8,False,Tuesday,11
9,Email checking,2025-04-22 11:40,2025-04-22 12:00,office,neutral,20,laptop,1,9,True,Tuesday,11
9,Project planning,2025-04-22 12:05,2025-04-22 12:20,home,productive,15,phone,1,9,False,Tuesday,12
9,Stretching,2025-04-22 12:25,2025-04-22 13:55,cafe,health,90,phone,3,8,False,Tuesday,12
9,Meditation,2025-04-22 14:00,2025-04-22 14:10,cafe,health,10,laptop,5,3,False,Tuesday,14
9,Stretching,2025-04-23 08:00,2025-04-23 09:30,park,health,90,phone,1,5,False,Wednesday,8
9,Email checking,2025-04-23 09:45,2025-04-23 09:55,cafe,neutral,10,phone,4,4,False,Wednesday,9
9,Coffee break,2025-04-23 09:55,2025-04-23 11:25,park,break,90,laptop,1,9,False,Wednesday,9
9,Coffee break,2025-04-23 11:25,2025-04-23 12:10,cafe,break,45,none,5,9,False,Wednesday,11
9,Journal writing,2025-04-23 12:20,2025-04-23 12:40,office,reflective,20,phone,5,10,False,Wednesday,12
9,Meditation,2025-04-23 12:45,2025-04-23 13:05,cafe,health,20,laptop,3,5,False,Wednesday,12
9,Meditation,2025-04-23 13:20,2025-04-23 13:40,park,health,20,laptop,1,3,False,Wednesday,13
9,Writing article,2025-04-23 13:50,2025-04-23 14:35,cafe,productive,45,laptop,3,5,False,Wednesday,13
9,Instagram scrolling,2025-04-23 14:35,2025-04-23 15:20,office,leisure,45,phone,2,9,False,Wednesday,14
9,Watching YouTube,2025-04-23 15:35,2025-04-23 17:05,home,leisure,90,phone,1,7,True,Wednesday,15
9,Cleaning desk,2025-04-23 17:05,2025-04-23 18:35,home,neutral,90,phone,3,5,False,Wednesday,17
9,Code review,2025-04-24 08:00,2025-04-24 09:00,park,productive,60,laptop,4,3,False,Thursday,8
9,Instagram scrolling,2025-04-24 09:00,2025-04-24 09:15,office,leisure,15,none,5,9,False,Thursday,9
9,Meditation,2025-04-24 09:30,2025-04-24 10:00,home,health,30,none,2,4,False,Thursday,9
9,Team meeting,2025-04-24 10:05,2025-04-24 10:35,office,productive,30,phone,5,5,False,Thursday,10
9,Email checking,2025-04-24 10:45,2025-04-24 11:05,park,neutral,20,none,3,6,False,Thursday,10
9,Cleaning desk,2025-04-24 11:20,2025-04-24 11:30,cafe,neutral,10,laptop,4,10,False,Thursday,11
9,Zoom call,2025-04-24 11:45,2025-04-24 13:15,home,productive,90,phone,4,3,False,Thursday,11
9,Zoom call,2025-04-24 13:30,2025-04-24 14:30,cafe,productive,60,phone,1,5,False,Thursday,13
9,Writing article,2025-04-24 14:40,2025-04-24 14:55,cafe,productive,15,laptop,3,7,True,Thursday,14
9,Walking dog,2025-04-24 15:05,2025-04-24 15:15,park,health,10,none,5,7,False,Thursday,15
9,Walking dog,2025-04-24 15:30,2025-04-24 16:00,office,health,30,none,2,4,True,Thursday,15
9,Reading paper,2025-04-24 16:15,2025-04-24 16:45,cafe,productive,30,laptop,5,9,False,Thursday,16
9,Writing article,2025-04-24 16:45,2025-04-24 16:55,home,productive,10,none,3,9,False,Thursday,16
9,Code review,2025-04-24 17:10,2025-04-24 18:10,cafe,productive,60,phone,4,9,False,Thursday,17
9,Debugging code,2025-04-24 18:25,2025-04-24 19:25,office,productive,60,phone,3,10,False,Thursday,18
9,Lunch break,2025-04-25 08:00,2025-04-25 09:00,home,break,60,none,2,7,False,Friday,8
9,Watching YouTube,2025-04-25 09:10,2025-04-25 09:30,park,leisure,20,none,4,8,False,Friday,9
9,Coffee break,2025-04-25 09:30,2025-04-25 10:30,home,break,60,phone,3,6,False,Friday,9
9,Debugging code,2025-04-25 10:40,2025-04-25 10:50,cafe,productive,10,phone,5,10,True,Friday,10
9,Stretching,2025-04-25 10:55,2025-04-25 11:15,cafe,health,20,phone,1,10,False,Friday,10
9,Email checking,2025-04-25 11:25,2025-04-25 11:35,park,neutral,10,laptop,4,5,True,Friday,11
9,Reading book,2025-04-25 11:40,2025-04-25 12:00,home,leisure,20,phone,3,5,False,Friday,11
9,Stretching,2025-04-25 12:00,2025-04-25 12:10,office,health,10,laptop,4,6,False,Friday,12
9,Debugging code,2025-04-25 12:10,2025-04-25 12:30,home,productive,20,laptop,4,6,False,Friday,12
9,Stretching,2025-04-25 12:40,2025-04-25 13:40,office,health,60,none,5,5,False,Friday,12
9,Coffee break,2025-04-25 13:50,2025-04-25 15:20,home,break,90,laptop,2,5,False,Friday,13
9,Team meeting,2025-04-26 08:00,2025-04-26 08:45,park,productive,45,none,4,5,False,Saturday,8
9,Email checking,2025-04-26 08:50,2025-04-26 09:05,office,neutral,15,laptop,4,7,False,Saturday,8
9,Watching YouTube,2025-04-26 09:05,2025-04-26 09:15,cafe,leisure,10,laptop,5,3,False,Saturday,9
9,Team meeting,2025-04-26 09:15,2025-04-26 10:15,park,productive,60,none,3,5,False,Saturday,9
9,Journal writing,2025-04-26 10:15,2025-04-26 10:35,office,reflective,20,none,5,4,False,Saturday,10
9,Reading book,2025-04-26 10:40,2025-04-26 10:50,office,leisure,10,none,3,8,False,Saturday,10
9,Debugging code,2025-04-26 11:05,2025-04-26 11:15,office,productive,10,phone,2,9,False,Saturday,11
9,Writing article,2025-04-26 11:25,2025-04-26 12:25,home,productive,60,none,2,5,True,Saturday,11
9,Debugging code,2025-04-26 12:25,2025-04-26 13:25,park,productive,60,none,3,9,False,Saturday,12
9,Writing article,2025-04-26 13:30,2025-04-26 14:00,park,productive,30,laptop,4,10,False,Saturday,13
9,Meditation,2025-04-26 14:10,2025-04-26 14:30,park,health,20,laptop,5,8,False,Saturday,14
9,Lunch break,2025-04-26 14:30,2025-04-26 15:15,office,break,45,none,3,4,True,Saturday,14
9,Online course,2025-04-27 08:00,2025-04-27 08:45,cafe,learning,45,none,3,6,True,Sunday,8
9,Stretching,2025-04-27 08:50,2025-04-27 09:50,office,health,60,phone,2,6,False,Sunday,8
9,Stretching,2025-04-27 09:55,2025-04-27 11:25,office,health,90,phone,2,8,False,Sunday,9
9,Cleaning desk,2025-04-27 11:30,2025-04-27 12:30,park,neutral,60,phone,4,7,True,Sunday,11
9,Debugging code,2025-04-27 12:30,2025-04-27 12:40,office,productive,10,none,1,8,False,Sunday,12
9,Lunch break,2025-04-27 12:55,2025-04-27 13:15,home,break,20,none,2,3,False,Sunday,12
9,Lunch break,2025-04-27 13:20,2025-04-27 14:05,office,break,45,phone,5,3,False,Sunday,13
9,Code review,2025-04-27 14:05,2025-04-27 15:05,cafe,productive,60,phone,1,9,False,Sunday,14
9,Reading paper,2025-04-28 08:00,2025-04-28 08:15,park,productive,15,none,5,10,True,Monday,8
9,Code review,2025-04-28 08:15,2025-04-28 08:30,home,productive,15,none,2,6,False,Monday,8
9,Meditation,2025-04-28 08:45,2025-04-28 09:15,home,health,30,laptop,1,9,False,Monday,8
9,Online course,2025-04-28 09:20,2025-04-28 10:05,cafe,learning,45,phone,3,7,True,Monday,9
9,Code review,2025-04-28 10:10,2025-04-28 11:40,cafe,productive,90,laptop,4,8,False,Monday,10
9,Team meeting,2025-04-28 11:40,2025-04-28 12:40,park,productive,60,phone,5,9,False,Monday,11
9,Meditation,2025-04-28 12:50,2025-04-28 13:10,cafe,health,20,phone,4,5,False,Monday,12
9,Project planning,2025-04-28 13:15,2025-04-28 14:15,park,productive,60,laptop,5,10,False,Monday,13
9,Instagram scrolling,2025-04-29 09:00,2025-04-29 10:00,office,leisure,60,none,1,5,False,Tuesday,9
9,Cleaning desk,2025-04-29 10:00,2025-04-29 10:15,cafe,neutral,15,none,2,7,False,Tuesday,10
9,Lunch break,2025-04-29 10:30,2025-04-29 11:15,home,break,45,laptop,1,4,False,Tuesday,10
9,Lunch break,2025-04-29 11:15,2025-04-29 12:00,office,break,45,laptop,1,5,True,Tuesday,11
9,Writing article,2025-04-29 12:05,2025-04-29 12:25,park,productive,20,phone,2,10,False,Tuesday,12
9,Journal writing,2025-04-29 12:35,2025-04-29 12:45,home,reflective,10,laptop,3,4,False,Tuesday,12
9,Code review,2025-04-29 12:45,2025-04-29 13:30,home,productive,45,phone,5,10,False,Tuesday,12
9,Watching YouTube,2025-04-29 13:35,2025-04-29 15:05,cafe,leisure,90,none,1,9,True,Tuesday,13
9,Meditation,2025-04-29 15:10,2025-04-29 15:20,cafe,health,10,none,4,7,False,Tuesday,15
9,Writing article,2025-04-29 15:20,2025-04-29 16:50,cafe,productive,90,none,3,8,False,Tuesday,15
9,Debugging code,2025-04-29 17:05,2025-04-29 17:50,home,productive,45,phone,4,3,True,Tuesday,17
9,Project planning,2025-04-29 18:05,2025-04-29 18:15,office,productive,10,none,2,9,False,Tuesday,18
9,Online course,2025-04-30 07:00,2025-04-30 07:15,park,learning,15,laptop,3,6,False,Wednesday,7
9,Debugging code,2025-04-30 07:20,2025-04-30 07:35,office,productive,15,none,2,10,False,Wednesday,7
9,Code review,2025-04-30 07:35,2025-04-30 07:45,office,productive,10,laptop,2,3,False,Wednesday,7
9,Email checking,2025-04-30 07:55,2025-04-30 08:40,park,neutral,45,phone,5,4,False,Wednesday,7
9,Code review,2025-04-30 08:45,2025-04-30 09:00,cafe,productive,15,phone,1,4,False,Wednesday,8
9,Team meeting,2025-04-30 09:05,2025-04-30 09:20,home,productive,15,phone,1,8,True,Wednesday,9
9,Journal writing,2025-04-30 09:25,2025-04-30 09:40,park,reflective,15,phone,5,3,True,Wednesday,9
9,Cleaning desk,2025-04-30 09:55,2025-04-30 10:15,office,neutral,20,phone,5,7,True,Wednesday,9
9,Online course,2025-04-30 10:30,2025-04-30 10:40,office,learning,10,laptop,5,6,False,Wednesday,10
9,Coffee break,2025-04-30 10:40,2025-04-30 11:10,cafe,break,30,none,2,9,False,Wednesday,10
9,Cleaning desk,2025-05-01 09:00,2025-05-01 10:30,office,neutral,90,none,1,4,False,Thursday,9
9,Instagram scrolling,2025-05-01 10:45,2025-05-01 12:15,park,leisure,90,none,3,6,False,Thursday,10
9,Reading paper,2025-05-01 12:25,2025-05-01 12:40,cafe,productive,15,phone,2,8,False,Thursday,12
9,Email checking,2025-05-01 12:40,2025-05-01 13:10,home,neutral,30,none,3,8,True,Thursday,12
9,Reading paper,2025-05-01 13:20,2025-05-01 13:50,office,productive,30,phone,4,6,True,Thursday,13
9,Code review,2025-05-01 14:05,2025-05-01 14:15,home,productive,10,laptop,3,7,False,Thursday,14
9,Writing article,2025-05-01 14:25,2025-05-01 14:40,park,productive,15,phone,5,7,True,Thursday,14
9,Walking dog,2025-05-01 14:45,2025-05-01 14:55,park,health,10,phone,2,8,True,Thursday,14
9,Instagram scrolling,2025-05-01 15:05,2025-05-01 15:35,office,leisure,30,laptop,4,10,False,Thursday,15
9,Reading paper,2025-05-02 08:00,2025-05-02 08:45,cafe,productive,45,laptop,1,3,True,Friday,8
9,Watching YouTube,2025-05-02 09:00,2025-05-02 09:10,home,leisure,10,phone,4,7,True,Friday,9
9,Lunch break,2025-05-02 09:10,2025-05-02 09:40,home,break,30,laptop,2,6,False,Friday,9
9,Walking dog,2025-05-02 09:40,2025-05-02 09:50,office,health,10,laptop,1,7,False,Friday,9
9,Stretching,2025-05-02 10:05,2025-05-02 10:25,office,health,20,phone,4,4,True,Friday,10
9,Email checking,2025-05-02 10:30,2025-05-02 10:50,office,neutral,20,laptop,3,10,True,Friday,10
9,Instagram scrolling,2025-05-02 10:50,2025-05-02 11:05,home,leisure,15,phone,1,9,False,Friday,10
9,Online course,2025-05-02 11:15,2025-05-02 11:35,cafe,learning,20,laptop,5,8,True,Friday,11
9,Cleaning desk,2025-05-02 11:50,2025-05-02 12:35,park,neutral,45,laptop,1,7,False,Friday,11
9,Reading paper,2025-05-02 12:35,2025-05-02 14:05,home,productive,90,none,1,10,False,Friday,12
9,Project planning,2025-05-02 14:05,2025-05-02 14:20,office,productive,15,phone,4,9,False,Friday,14
9,Reading book,2025-05-02 14:25,2025-05-02 14:35,office,leisure,10,laptop,4,10,False,Friday,14
9,Lunch break,2025-05-02 14:45,2025-05-02 16:15,home,break,90,none,5,7,True,Friday,14
9,Project planning,2025-05-02 16:25,2025-05-02 16:45,cafe,productive,20,none,5,5,True,Friday,16
9,Online course,2025-05-02 16:50,2025-05-02 17:35,cafe,learning,45,none,5,5,False,Friday,16
9,Project planning,2025-05-03 07:00,2025-05-03 08:00,home,productive,60,none,2,9,False,Saturday,7
9,Cleaning desk,2025-05-03 08:15,2025-05-03 09:00,home,neutral,45,laptop,5,7,False,Saturday,8
9,Podcast listening,2025-05-03 09:00,2025-05-03 10:00,park,learning,60,laptop,5,7,False,Saturday,9
9,Writing article,2025-05-03 10:15,2025-05-03 10:35,home,productive,20,phone,3,5,False,Saturday,10
9,Walking dog,2025-05-03 10:35,2025-05-03 11:20,home,health,45,laptop,3,7,False,Saturday,10
9,Email checking,2025-05-03 11:20,2025-05-03 11:40,cafe,neutral,20,none,3,6,True,Saturday,11
9,Email checking,2025-05-03 11:55,2025-05-03 12:55,office,neutral,60,none,5,3,False,Saturday,11
9,Watching YouTube,2025-05-03 12:55,2025-05-03 14:25,office,leisure,90,none,2,9,False,Saturday,12
9,Coffee break,2025-05-03 14:25,2025-05-03 14:40,home,break,15,laptop,5,5,False,Saturday,14
9,Watching YouTube,2025-05-03 14:45,2025-05-03 15:15,office,leisure,30,phone,2,8,False,Saturday,14
9,Watching YouTube,2025-05-03 15:15,2025-05-03 16:15,cafe,leisure,60,none,3,7,False,Saturday,15
9,Team meeting,2025-05-04 07:00,2025-05-04 08:00,office,productive,60,phone,1,4,False,Sunday,7
9,Reading paper,2025-05-04 08:05,2025-05-04 08:35,home,productive,30,phone,1,8,False,Sunday,8
9,Walking dog,2025-05-04 08:50,2025-05-04 09:05,office,health,15,phone,4,7,False,Sunday,8
9,Meditation,2025-05-04 09:15,2025-05-04 10:45,home,health,90,none,3,5,True,Sunday,9
9,Code review,2025-05-04 10:50,2025-05-04 11:20,home,productive,30,phone,1,4,False,Sunday,10
9,Meditation,2025-05-04 11:25,2025-05-04 12:25,office,health,60,laptop,3,7,True,Sunday,11
9,Walking dog,2025-05-04 12:30,2025-05-04 13:15,office,health,45,phone,2,6,False,Sunday,12
9,Stretching,2025-05-04 13:15,2025-05-04 14:15,cafe,health,60,laptop,4,9,False,Sunday,13
9,Cleaning desk,2025-05-04 14:20,2025-05-04 14:40,home,neutral,20,none,2,4,False,Sunday,14
9,Email checking,2025-05-04 14:55,2025-05-04 15:25,park,neutral,30,laptop,2,4,False,Sunday,14
9,Journal writing,2025-05-04 15:25,2025-05-04 15:55,park,reflective,30,laptop,1,4,False,Sunday,15
9,Podcast listening,2025-05-04 16:05,2025-05-04 16:20,office,learning,15,phone,4,6,False,Sunday,16
9,Podcast listening,2025-05-04 16:30,2025-05-04 17:15,home,learning,45,phone,4,6,False,Sunday,16
9,Journal writing,2025-05-04 17:20,2025-05-04 18:50,park,reflective,90,none,3,8,False,Sunday,17
9,Reading paper,2025-05-04 19:05,2025-05-04 19:35,park,productive,30,laptop,1,6,False,Sunday,19
9,Email checking,2025-05-05 09:00,2025-05-05 09:15,office,neutral,15,phone,5,8,False,Monday,9
9,Reading paper,2025-05-05 09:20,2025-05-05 10:50,office,productive,90,phone,3,10,False,Monday,9
9,Reading book,2025-05-05 11:00,2025-05-05 11:20,office,leisure,20,none,5,7,False,Monday,11
9,Journal writing,2025-05-05 11:20,2025-05-05 12:50,office,reflective,90,none,2,4,False,Monday,11
9,Podcast listening,2025-05-05 12:50,2025-05-05 14:20,home,learning,90,laptop,4,10,True,Monday,12
9,Walking dog,2025-05-05 14:25,2025-05-05 14:35,office,health,10,none,4,5,False,Monday,14
9,Code review,2025-05-05 14:35,2025-05-05 14:55,office,productive,20,none,5,8,False,Monday,14
9,Reading paper,2025-05-05 15:00,2025-05-05 15:30,office,productive,30,none,5,4,True,Monday,15
9,Email checking,2025-05-05 15:30,2025-05-05 16:00,cafe,neutral,30,phone,2,6,False,Monday,15
9,Reading book,2025-05-05 16:00,2025-05-05 16:45,park,leisure,45,phone,3,10,False,Monday,16
9,Podcast listening,2025-05-06 08:00,2025-05-06 08:15,office,learning,15,laptop,4,5,False,Tuesday,8
9,Instagram scrolling,2025-05-06 08:25,2025-05-06 09:55,park,leisure,90,phone,5,10,True,Tuesday,8
9,Cleaning desk,2025-05-06 10:05,2025-05-06 10:15,home,neutral,10,laptop,1,7,False,Tuesday,10
9,Reading paper,2025-05-06 10:25,2025-05-06 11:25,park,productive,60,none,5,8,False,Tuesday,10
9,Writing article,2025-05-06 11:30,2025-05-06 12:00,office,productive,30,laptop,5,10,False,Tuesday,11
9,Reading paper,2025-05-06 12:00,2025-05-06 12:15,office,productive,15,none,2,6,True,Tuesday,12
9,Reading book,2025-05-06 12:25,2025-05-06 13:10,office,leisure,45,phone,5,3,False,Tuesday,12
9,Journal writing,2025-05-06 13:20,2025-05-06 14:20,home,reflective,60,none,5,7,False,Tuesday,13
9,Walking dog,2025-05-06 14:35,2025-05-06 15:05,park,health,30,laptop,5,5,False,Tuesday,14
9,Writing article,2025-05-06 15:10,2025-05-06 15:40,home,productive,30,phone,4,6,True,Tuesday,15
9,Watching YouTube,2025-05-06 15:45,2025-05-06 16:30,office,leisure,45,none,3,8,False,Tuesday,15
9,Stretching,2025-05-06 16:45,2025-05-06 17:30,office,health,45,none,4,8,False,Tuesday,16
9,Stretching,2025-05-07 07:00,2025-05-07 07:15,cafe,health,15,none,5,4,False,Wednesday,7
9,Team meeting,2025-05-07 07:30,2025-05-07 08:15,park,productive,45,phone,5,8,False,Wednesday,7
9,Podcast listening,2025-05-07 08:30,2025-05-07 09:15,park,learning,45,laptop,3,8,False,Wednesday,8
9,Cleaning desk,2025-05-07 09:20,2025-05-07 10:20,office,neutral,60,laptop,5,10,True,Wednesday,9
